Year,FIPS_Code,State,Area_Name,Civilian_labor_force,Employed,Unemployed,Unemployment_rate
2007,25000,MA,Massachusetts,3433239.0,3277912.0,155327.0,4.5
2007,26000,MI,Michigan,4994841.0,4640173.0,354668.0,7.100000000000001
2007,27000,MN,Minnesota,2898861.0,2765611.0,133250.0,4.600000000000001
2007,28000,MS,Mississippi,1293338.0,1213549.0,79789.0,6.2
2007,29000,MO,Missouri,3058119.0,2902504.0,155615.0,5.100000000000001
2007,30000,MT,Montana,505095.0,488129.0,16966.0,3.4
2007,31000,NE,Nebraska,979043.0,950318.0,28725.0,2.9
2007,32000,NV,Nevada,1344209.0,1282414.0,61795.0,4.600000000000001
2007,33000,NH,New Hampshire,737928.0,712023.0,25905.0,3.5
2007,34000,NJ,New Jersey,4436092.0,4248982.0,187110.0,4.2
2007,35000,NM,New Mexico,920673.0,887565.0,33108.0,3.6
2007,36000,NY,New York,9511023.0,9088287.0,422736.0,4.4
2007,37000,NC,North Carolina,4528594.0,4297692.0,230902.0,5.100000000000001
2007,38000,ND,North Dakota,367564.0,356434.0,11130.0,3.0
2007,39000,OH,Ohio,6017203.0,5679258.0,337945.0,5.600000000000001
2007,40000,OK,Oklahoma,1723271.0,1654796.0,68475.0,4.0
2007,41000,OR,Oregon,1910890.0,1812303.0,98587.0,5.2
2007,42000,PA,Pennsylvania,6346588.0,6057645.0,288943.0,4.600000000000001
2007,44000,RI,Rhode Island,571086.0,541956.0,29130.0,5.100000000000001
2007,45000,SC,South Carolina,2155198.0,2024493.0,130705.0,6.100000000000001
2007,46000,SD,South Dakota,436295.0,423910.0,12385.0,2.8
2007,47000,TN,Tennessee,3043258.0,2901946.0,141312.0,4.600000000000001
2007,48000,TX,Texas,11441054.0,10940176.0,500878.0,4.4
2007,49000,UT,Utah,1377638.0,1342237.0,35401.0,2.6
2007,50000,VT,Vermont,353268.0,339367.0,13901.0,3.9
2007,51000,VA,Virginia,4039414.0,3906626.0,132788.0,3.3
2007,53000,WA,Washington,3401404.0,3244794.0,156610.0,4.600000000000001
2007,54000,WV,West Virginia,804305.0,765517.0,38788.0,4.800000000000001
2007,55000,WI,Wisconsin,3087598.0,2938876.0,148722.0,4.800000000000001
2007,56000,WY,Wyoming,290748.0,283072.0,7676.0,2.6
2008,0,US,United States,153761037.0,144860349.0,8900688.0,5.800000000000001
2008,1000,AL,Alabama,2176854.0,2049579.0,127275.0,5.800000000000001
2008,2000,AK,Alaska,355298.0,332364.0,22934.0,6.5
2008,4000,AZ,Arizona,3095993.0,2916698.0,179295.0,5.800000000000001
2008,5000,AR,Arkansas,1357716.0,1284175.0,73541.0,5.4
2008,6000,CA,California,18179907.0,16856082.0,1323825.0,7.300000000000001
2008,8000,CO,Colorado,2734398.0,2601712.0,132686.0,4.9
2008,9000,CT,Connecticut,1878120.0,1772393.0,105727.0,5.600000000000001
2008,10000,DE,Delaware,450265.0,427694.0,22571.0,5.0
2008,12000,FL,Florida,9156458.0,8636212.0,520246.0,5.7
2008,13000,GA,Georgia,4863225.0,4534790.0,328435.0,6.800000000000001
2008,15000,HI,Hawaii,641526.0,615767.0,25759.0,4.0
2008,16000,ID,Idaho,759676.0,721828.0,37848.0,5.0
2008,17000,IL,Illinois,6652942.0,6222179.0,430763.0,6.5
2008,18000,IN,Indiana,3244790.0,3053593.0,191197.0,5.9
2008,19000,IA,Iowa,1682209.0,1612459.0,69750.0,4.100000000000001
2008,20000,KS,Kansas,1493365.0,1425022.0,68343.0,4.600000000000001
2008,21000,KY,Kentucky,2038225.0,1906275.0,131950.0,6.5
2008,22000,LA,Louisiana,2064692.0,1968676.0,96016.0,4.7
2008,23000,ME,Maine,701930.0,664441.0,37489.0,5.300000000000001
2008,24000,MD,Maryland,3027934.0,2891508.0,136426.0,4.5
2008,25000,MA,Massachusetts,3465906.0,3282299.0,183607.0,5.300000000000001
2008,26000,MI,Michigan,4915781.0,4513249.0,402532.0,8.200000000000001
2008,27000,MN,Minnesota,2914133.0,2756573.0,157560.0,5.4
2008,28000,MS,Mississippi,1293375.0,1206858.0,86517.0,6.7
2008,29000,MO,Missouri,3065251.0,2875600.0,189651.0,6.2
2008,30000,MT,Montana,512278.0,488259.0,24019.0,4.7
2008,31000,NE,Nebraska,987537.0,955470.0,32067.0,3.2
2008,32000,NV,Nevada,1373107.0,1278789.0,94318.0,6.9
2008,33000,NH,New Hampshire,742881.0,715076.0,27805.0,3.7
2008,34000,NJ,New Jersey,4495936.0,4251455.0,244481.0,5.4
2008,35000,NM,New Mexico,933628.0,893645.0,39983.0,4.3
2008,36000,NY,New York,9641100.0,9121271.0,519829.0,5.4
2008,37000,NC,North Carolina,4578477.0,4296605.0,281872.0,6.2
2008,38000,ND,North Dakota,371843.0,360446.0,11397.0,3.1
2008,39000,OH,Ohio,6002468.0,5609101.0,393367.0,6.600000000000001
2008,40000,OK,Oklahoma,1740886.0,1678409.0,62477.0,3.6
2008,41000,OR,Oregon,1946539.0,1825256.0,121283.0,6.2
2008,42000,PA,Pennsylvania,6439786.0,6096818.0,342968.0,5.300000000000001
2008,44000,RI,Rhode Island,568229.0,525187.0,43042.0,7.600000000000001
2008,45000,SC,South Carolina,2160084.0,2002903.0,157181.0,7.300000000000001
2008,46000,SD,South Dakota,439212.0,425670.0,13542.0,3.1
2008,47000,TN,Tennessee,3060778.0,2862093.0,198685.0,6.5
2008,48000,TX,Texas,11677743.0,11110499.0,567244.0,4.9
2008,49000,UT,Utah,1385646.0,1339394.0,46252.0,3.3
2008,50000,VT,Vermont,353986.0,337925.0,16061.0,4.5
2008,51000,VA,Virginia,4128589.0,3952723.0,175866.0,4.3
2008,53000,WA,Washington,3474043.0,3291664.0,182379.0,5.2
2008,54000,WV,West Virginia,806254.0,768294.0,37960.0,4.7
2008,55000,WI,Wisconsin,3098931.0,2945874.0,153057.0,4.9
2008,56000,WY,Wyoming,296620.0,287909.0,8711.0,2.9
2009,0,US,United States,153825454.0,139594699.0,14230755.0,9.3
2009,1000,AL,Alabama,2156593.0,1938784.0,217809.0,10.1
2009,2000,AK,Alaska,359379.0,330718.0,28661.0,8.0
2009,4000,AZ,Arizona,3128891.0,2826426.0,302465.0,9.700000000000001
2009,5000,AR,Arkansas,1353340.0,1248691.0,104649.0,7.7
2009,6000,CA,California,18305953.0,16193122.0,2112831.0,11.5
2009,8000,CO,Colorado,2730604.0,2515483.0,215121.0,7.9
2009,9000,CT,Connecticut,1888374.0,1731361.0,157013.0,8.3
2009,10000,DE,Delaware,438383.0,401718.0,36665.0,8.4
2009,12000,FL,Florida,8987789.0,8127251.0,860538.0,9.600000000000001
2009,13000,GA,Georgia,4792150.0,4292830.0,499320.0,10.4
2009,15000,HI,Hawaii,631970.0,589798.0,42172.0,6.7
2009,16000,ID,Idaho,763633.0,696832.0,66801.0,8.700000000000001
2009,17000,IL,Illinois,6601620.0,5928539.0,673081.0,10.2
2009,18000,IN,Indiana,3216535.0,2880173.0,336362.0,10.5
2009,19000,IA,Iowa,1677059.0,1569561.0,107498.0,6.4
2009,20000,KS,Kansas,1512572.0,1408142.0,104430.0,6.9
2009,21000,KY,Kentucky,2064847.0,1842085.0,222762.0,10.8
2009,22000,LA,Louisiana,2067873.0,1927200.0,140673.0,6.800000000000001
2009,23000,ME,Maine,697698.0,639142.0,58556.0,8.4
2009,24000,MD,Maryland,3049869.0,2819397.0,230472.0,7.600000000000001
2009,25000,MA,Massachusetts,3470431.0,3189506.0,280925.0,8.1
2009,26000,MI,Michigan,4860036.0,4221462.0,638574.0,13.1
2009,27000,MN,Minnesota,2932056.0,2699974.0,232082.0,7.9
2009,28000,MS,Mississippi,1268505.0,1149831.0,118674.0,9.4
2009,29000,MO,Missouri,3061704.0,2784890.0,276814.0,9.0
2009,30000,MT,Montana,502593.0,466778.0,35815.0,7.100000000000001
2009,31000,NE,Nebraska,987855.0,941903.0,45952.0,4.7
2009,32000,NV,Nevada,1367367.0,1207052.0,160315.0,11.7
2009,33000,NH,New Hampshire,739802.0,694362.0,45440.0,6.100000000000001
2009,34000,NJ,New Jersey,4540303.0,4133366.0,406937.0,9.0
2009,35000,NM,New Mexico,928373.0,862687.0,65686.0,7.100000000000001
2009,36000,NY,New York,9664010.0,8853905.0,810105.0,8.4
2009,37000,NC,North Carolina,4613198.0,4104074.0,509124.0,11.0
2009,38000,ND,North Dakota,370364.0,355736.0,14628.0,3.9
2009,39000,OH,Ohio,5904847.0,5304803.0,600044.0,10.2
2009,40000,OK,Oklahoma,1769447.0,1653357.0,116090.0,6.600000000000001
2009,41000,OR,Oregon,1968365.0,1755156.0,213209.0,10.8
2009,42000,PA,Pennsylvania,6400238.0,5890073.0,510165.0,8.0
2009,44000,RI,Rhode Island,571203.0,505930.0,65273.0,11.4
2009,45000,SC,South Carolina,2166737.0,1919307.0,247430.0,11.4
2009,46000,SD,South Dakota,441300.0,421123.0,20177.0,4.600000000000001
2009,47000,TN,Tennessee,3032658.0,2725134.0,307524.0,10.1
2009,48000,TX,Texas,11944138.0,11043167.0,900971.0,7.5
2009,49000,UT,Utah,1373841.0,1274210.0,99631.0,7.300000000000001
2009,50000,VT,Vermont,359282.0,337018.0,22264.0,6.2
2009,51000,VA,Virginia,4136186.0,3853351.0,282835.0,6.800000000000001
2009,53000,WA,Washington,3463713.0,3176729.0,286984.0,8.3
2009,54000,WV,West Virginia,811270.0,743870.0,67400.0,8.3
2009,55000,WI,Wisconsin,3112494.0,2833292.0,279202.0,9.0
2009,56000,WY,Wyoming,299893.0,281123.0,18770.0,6.300000000000001
2010,0,US,United States,154254521.0,139393814.0,14860707.0,9.600000000000001
2010,1000,AL,Alabama,2197028.0,1968824.0,228204.0,10.4
2010,2000,AK,Alaska,361707.0,332185.0,29522.0,8.200000000000001
2010,4000,AZ,Arizona,3096316.0,2777404.0,318912.0,10.3
2010,5000,AR,Arkansas,1353635.0,1247059.0,106576.0,7.9
2010,6000,CA,California,18370536.0,16078454.0,2292082.0,12.5
2010,8000,CO,Colorado,2715723.0,2466996.0,248727.0,9.200000000000001
2010,9000,CT,Connecticut,1911289.0,1728121.0,183168.0,9.600000000000001
2010,10000,DE,Delaware,436196.0,398388.0,37808.0,8.700000000000001
2010,12000,FL,Florida,9147107.0,8155401.0,991706.0,10.8
2010,13000,GA,Georgia,4709781.0,4207266.0,502515.0,10.7
2010,15000,HI,Hawaii,648549.0,604210.0,44339.0,6.800000000000001
2010,16000,ID,Idaho,762147.0,695265.0,66882.0,8.8
2010,17000,IL,Illinois,6612433.0,5918202.0,694231.0,10.5
2010,18000,IN,Indiana,3175885.0,2854843.0,321042.0,10.1
2010,19000,IA,Iowa,1674411.0,1571960.0,102451.0,6.100000000000001
2010,20000,KS,Kansas,1500463.0,1396172.0,104291.0,7.0
2010,21000,KY,Kentucky,2065023.0,1852302.0,212721.0,10.3
2010,22000,LA,Louisiana,2084462.0,1927720.0,156742.0,7.5
2010,23000,ME,Maine,697832.0,638984.0,58848.0,8.4
2010,24000,MD,Maryland,3078368.0,2836945.0,241423.0,7.800000000000001
2010,25000,MA,Massachusetts,3479304.0,3198617.0,280687.0,8.1
2010,26000,MI,Michigan,4754799.0,4173946.0,580853.0,12.2
2010,27000,MN,Minnesota,2940696.0,2722623.0,218073.0,7.4
2010,28000,MS,Mississippi,1309128.0,1176938.0,132190.0,10.1
2010,29000,MO,Missouri,3043249.0,2753910.0,289339.0,9.5
2010,30000,MT,Montana,500895.0,464808.0,36087.0,7.2
2010,31000,NE,Nebraska,992009.0,945195.0,46814.0,4.7
2010,32000,NV,Nevada,1358860.0,1171879.0,186981.0,13.8
2010,33000,NH,New Hampshire,739340.0,694132.0,45208.0,6.100000000000001
2010,34000,NJ,New Jersey,4559778.0,4118982.0,440796.0,9.700000000000001
2010,35000,NM,New Mexico,928862.0,856602.0,72260.0,7.800000000000001
2010,36000,NY,New York,9630297.0,8790607.0,839690.0,8.700000000000001
2010,37000,NC,North Carolina,4633695.0,4135783.0,497912.0,10.7
2010,38000,ND,North Dakota,379062.0,365041.0,14021.0,3.7
2010,39000,OH,Ohio,5871473.0,5267304.0,604169.0,10.3
2010,40000,OK,Oklahoma,1765708.0,1650502.0,115206.0,6.5
2010,41000,OR,Oregon,1991749.0,1778034.0,213715.0,10.7
2010,42000,PA,Pennsylvania,6360605.0,5838498.0,522107.0,8.200000000000001
2010,44000,RI,Rhode Island,571505.0,504957.0,66548.0,11.6
2010,45000,SC,South Carolina,2174535.0,1928442.0,246093.0,11.3
2010,46000,SD,South Dakota,443618.0,421815.0,21803.0,4.9
2010,47000,TN,Tennessee,3093118.0,2789056.0,304062.0,9.8
2010,48000,TX,Texas,12260100.0,11255444.0,1004656.0,8.200000000000001
2010,49000,UT,Utah,1350173.0,1242907.0,107266.0,7.9
2010,50000,VT,Vermont,359692.0,336920.0,22772.0,6.300000000000001
2010,51000,VA,Virginia,4163293.0,3858466.0,304827.0,7.300000000000001
2010,53000,WA,Washington,3458451.0,3142109.0,316342.0,9.1
2010,54000,WV,West Virginia,810101.0,739891.0,70210.0,8.700000000000001
2010,55000,WI,Wisconsin,3082935.0,2820620.0,262315.0,8.5
2010,56000,WY,Wyoming,301893.0,280953.0,20940.0,6.9
2011,0,US,United States,154520678.0,140688861.0,13831817.0,9.0
2011,1000,AL,Alabama,2202337.0,1991379.0,210958.0,9.600000000000001
2011,2000,AK,Alaska,364599.0,336312.0,28287.0,7.800000000000001
2011,4000,AZ,Arizona,3051937.0,2763761.0,288176.0,9.4
2011,5000,AR,Arkansas,1357819.0,1250431.0,107388.0,7.9
2011,6000,CA,California,18406756.0,16220602.0,2186154.0,11.9
2011,8000,CO,Colorado,2730262.0,2493472.0,236790.0,8.700000000000001
2011,9000,CT,Connecticut,1914449.0,1741971.0,172478.0,9.0
2011,10000,DE,Delaware,443971.0,410229.0,33742.0,7.600000000000001
2011,12000,FL,Florida,9260348.0,8334119.0,926229.0,10.0
2011,13000,GA,Georgia,4739281.0,4258833.0,480448.0,10.1
2011,15000,HI,Hawaii,660634.0,615470.0,45164.0,6.800000000000001
2011,16000,ID,Idaho,764205.0,701660.0,62545.0,8.200000000000001
2011,17000,IL,Illinois,6567531.0,5925787.0,641744.0,9.8
2011,18000,IN,Indiana,3189011.0,2904397.0,284614.0,8.9
2011,19000,IA,Iowa,1670056.0,1575767.0,94289.0,5.600000000000001
2011,20000,KS,Kansas,1498000.0,1402198.0,95802.0,6.4
2011,21000,KY,Kentucky,2061500.0,1868168.0,193332.0,9.4
2011,22000,LA,Louisiana,2080525.0,1926038.0,154487.0,7.4
2011,23000,ME,Maine,698979.0,644967.0,54012.0,7.7
2011,24000,MD,Maryland,3097300.0,2870857.0,226443.0,7.300000000000001
2011,25000,MA,Massachusetts,3484135.0,3232458.0,251677.0,7.2
2011,26000,MI,Michigan,4668979.0,4201785.0,467194.0,10.0
2011,27000,MN,Minnesota,2952527.0,2760400.0,192127.0,6.5
2011,28000,MS,Mississippi,1345990.0,1214638.0,131352.0,9.8
2011,29000,MO,Missouri,3032960.0,2770662.0,262298.0,8.6
2011,30000,MT,Montana,501065.0,467786.0,33279.0,6.600000000000001
2011,31000,NE,Nebraska,1003635.0,959325.0,44310.0,4.4
2011,32000,NV,Nevada,1360791.0,1179653.0,181138.0,13.3
2011,33000,NH,New Hampshire,736785.0,696591.0,40194.0,5.5
2011,34000,NJ,New Jersey,4561786.0,4134708.0,427078.0,9.4
2011,35000,NM,New Mexico,925108.0,858165.0,66943.0,7.2
2011,36000,NY,New York,9537752.0,8741662.0,796090.0,8.3
2011,37000,NC,North Carolina,4657873.0,4180071.0,477802.0,10.3
2011,38000,ND,North Dakota,387383.0,374434.0,12949.0,3.3
2011,39000,OH,Ohio,5773480.0,5263728.0,509752.0,8.8
2011,40000,OK,Oklahoma,1767056.0,1668235.0,98821.0,5.600000000000001
2011,41000,OR,Oregon,1995931.0,1804257.0,191674.0,9.600000000000001
2011,42000,PA,Pennsylvania,6381749.0,5886748.0,495001.0,7.800000000000001
2011,44000,RI,Rhode Island,562061.0,500109.0,61952.0,11.0
2011,45000,SC,South Carolina,2185171.0,1957493.0,227678.0,10.4
2011,46000,SD,South Dakota,445866.0,425367.0,20499.0,4.600000000000001
2011,47000,TN,Tennessee,3117492.0,2833278.0,284214.0,9.1
2011,48000,TX,Texas,12499595.0,11498869.0,1000726.0,8.0
2011,49000,UT,Utah,1341427.0,1246797.0,94630.0,7.100000000000001
2011,50000,VT,Vermont,357676.0,337779.0,19897.0,5.600000000000001
2011,51000,VA,Virginia,4205184.0,3929008.0,276176.0,6.600000000000001
2011,53000,WA,Washington,3437871.0,3144459.0,293412.0,8.5
2011,54000,WV,West Virginia,806568.0,743346.0,63222.0,7.800000000000001
2011,55000,WI,Wisconsin,3072157.0,2839987.0,232170.0,7.600000000000001
2011,56000,WY,Wyoming,302932.0,284273.0,18659.0,6.2
2012,0,US,United States,155038121.0,142527201.0,12510920.0,8.1
2012,1000,AL,Alabama,2178508.0,2000848.0,177660.0,8.200000000000001
2012,2000,AK,Alaska,364153.0,337834.0,26319.0,7.2
2012,4000,AZ,Arizona,3054343.0,2799634.0,254709.0,8.3
2012,5000,AR,Arkansas,1349888.0,1251883.0,98005.0,7.300000000000001
2012,6000,CA,California,18484881.0,16541039.0,1943842.0,10.5
2012,8000,CO,Colorado,2749192.0,2529785.0,219407.0,8.0
2012,9000,CT,Connecticut,1887545.0,1729687.0,157858.0,8.4
2012,10000,DE,Delaware,445962.0,414489.0,31473.0,7.100000000000001
2012,12000,FL,Florida,9335727.0,8529063.0,806664.0,8.6
2012,13000,GA,Georgia,4770618.0,4339369.0,431249.0,9.0
2012,15000,HI,Hawaii,650415.0,611985.0,38430.0,5.9
2012,16000,ID,Idaho,772112.0,714969.0,57143.0,7.4
2012,17000,IL,Illinois,6583689.0,5989454.0,594235.0,9.0
2012,18000,IN,Indiana,3172556.0,2911925.0,260631.0,8.200000000000001
2012,19000,IA,Iowa,1660180.0,1576236.0,83944.0,5.100000000000001
2012,20000,KS,Kansas,1490808.0,1405638.0,85170.0,5.7
2012,21000,KY,Kentucky,2060084.0,1891109.0,168975.0,8.200000000000001
2012,22000,LA,Louisiana,2089644.0,1948630.0,141014.0,6.7
2012,23000,ME,Maine,700730.0,650315.0,50415.0,7.2
2012,24000,MD,Maryland,3120947.0,2906518.0,214429.0,6.9
2012,25000,MA,Massachusetts,3506457.0,3271256.0,235201.0,6.7
2012,26000,MI,Michigan,4685462.0,4261963.0,423499.0,9.0
2012,27000,MN,Minnesota,2949770.0,2783181.0,166589.0,5.600000000000001
2012,28000,MS,Mississippi,1330450.0,1213245.0,117205.0,8.8
2012,29000,MO,Missouri,3004347.0,2789025.0,215322.0,7.2
2012,30000,MT,Montana,506441.0,477056.0,29385.0,5.800000000000001
2012,31000,NE,Nebraska,1012807.0,973448.0,39359.0,3.9
2012,32000,NV,Nevada,1366208.0,1207733.0,158475.0,11.6
2012,33000,NH,New Hampshire,740796.0,700448.0,40348.0,5.4
2012,34000,NJ,New Jersey,4576286.0,4147221.0,429065.0,9.4
2012,35000,NM,New Mexico,928762.0,863937.0,64825.0,7.0
2012,36000,NY,New York,9602599.0,8775083.0,827516.0,8.6
2012,37000,NC,North Carolina,4720203.0,4271383.0,448820.0,9.5
2012,38000,ND,North Dakota,395490.0,383888.0,11602.0,2.9
2012,39000,OH,Ohio,5712475.0,5290392.0,422083.0,7.4
2012,40000,OK,Oklahoma,1794901.0,1703624.0,91277.0,5.100000000000001
2012,41000,OR,Oregon,1964662.0,1791248.0,173414.0,8.8
2012,42000,PA,Pennsylvania,6449023.0,5955409.0,493614.0,7.7
2012,44000,RI,Rhode Island,560204.0,502897.0,57307.0,10.2
2012,45000,SC,South Carolina,2190203.0,1992957.0,197246.0,9.0
2012,46000,SD,South Dakota,447056.0,428943.0,18113.0,4.100000000000001
2012,47000,TN,Tennessee,3096322.0,2849727.0,246595.0,8.0
2012,48000,TX,Texas,12639465.0,11794975.0,844490.0,6.7
2012,49000,UT,Utah,1348557.0,1284149.0,64408.0,4.800000000000001
2012,50000,VT,Vermont,353947.0,336899.0,17048.0,4.800000000000001
2012,51000,VA,Virginia,4217529.0,3967151.0,250378.0,5.9
2012,53000,WA,Washington,3468738.0,3203294.0,265444.0,7.7
2012,54000,WV,West Virginia,808022.0,749587.0,58435.0,7.2
2012,55000,WI,Wisconsin,3070033.0,2857150.0,212883.0,6.9
2012,56000,WY,Wyoming,303748.0,287110.0,16638.0,5.5
2013,0,US,United States,155362278.0,143905037.0,11457241.0,7.4
2013,1000,AL,Alabama,2172102.0,2012828.0,159274.0,7.300000000000001
2013,2000,AK,Alaska,363544.0,338104.0,25440.0,7.0
2013,4000,AZ,Arizona,3064554.0,2825341.0,239213.0,7.800000000000001
2013,5000,AR,Arkansas,1331609.0,1237609.0,94000.0,7.100000000000001
2013,6000,CA,California,18565408.0,16887864.0,1677544.0,9.0
2013,8000,CO,Colorado,2766140.0,2579568.0,186572.0,6.7
2013,9000,CT,Connecticut,1867378.0,1718834.0,148544.0,8.0
2013,10000,DE,Delaware,443551.0,414215.0,29336.0,6.600000000000001
2013,12000,FL,Florida,9414664.0,8706060.0,708604.0,7.5
2013,13000,GA,Georgia,4750046.0,4363292.0,386754.0,8.1
2013,15000,HI,Hawaii,650978.0,620005.0,30973.0,4.800000000000001
2013,16000,ID,Idaho,777606.0,724545.0,53061.0,6.800000000000001
2013,17000,IL,Illinois,6556593.0,5961201.0,595392.0,9.1
2013,18000,IN,Indiana,3193683.0,2953672.0,240011.0,7.5
2013,19000,IA,Iowa,1676565.0,1597139.0,79426.0,4.7
2013,20000,KS,Kansas,1489395.0,1410470.0,78925.0,5.300000000000001
2013,21000,KY,Kentucky,2055895.0,1892777.0,163118.0,7.9
2013,22000,LA,Louisiana,2101974.0,1966755.0,135219.0,6.4
2013,23000,ME,Maine,704240.0,657058.0,47182.0,6.7
2013,24000,MD,Maryland,3128908.0,2924626.0,204282.0,6.5
2013,25000,MA,Massachusetts,3516689.0,3283144.0,233545.0,6.600000000000001
2013,26000,MI,Michigan,4736919.0,4323410.0,413509.0,8.700000000000001
2013,27000,MN,Minnesota,2961729.0,2812453.0,149276.0,5.0
2013,28000,MS,Mississippi,1273057.0,1164832.0,108225.0,8.5
2013,29000,MO,Missouri,3011198.0,2807115.0,204083.0,6.800000000000001
2013,30000,MT,Montana,511199.0,483798.0,27401.0,5.4
2013,31000,NE,Nebraska,1014830.0,977464.0,37366.0,3.7
2013,32000,NV,Nevada,1370727.0,1234021.0,136706.0,10.0
2013,33000,NH,New Hampshire,743036.0,704023.0,39013.0,5.300000000000001
2013,34000,NJ,New Jersey,4528019.0,4147661.0,380358.0,8.4
2013,35000,NM,New Mexico,929410.0,865207.0,64203.0,6.9
2013,36000,NY,New York,9632949.0,8880792.0,752157.0,7.800000000000001
2013,37000,NC,North Carolina,4701391.0,4336379.0,365012.0,7.800000000000001
2013,38000,ND,North Dakota,401518.0,389928.0,11590.0,2.9
2013,39000,OH,Ohio,5706777.0,5281459.0,425318.0,7.5
2013,40000,OK,Oklahoma,1799525.0,1707220.0,92305.0,5.100000000000001
2013,41000,OR,Oregon,1924692.0,1775139.0,149553.0,7.800000000000001
2013,42000,PA,Pennsylvania,6419837.0,5962130.0,457707.0,7.100000000000001
2013,44000,RI,Rhode Island,558747.0,505776.0,52971.0,9.5
2013,45000,SC,South Carolina,2197876.0,2034404.0,163472.0,7.4
2013,46000,SD,South Dakota,447479.0,430834.0,16645.0,3.7
2013,47000,TN,Tennessee,3078892.0,2840127.0,238765.0,7.800000000000001
2013,48000,TX,Texas,12832035.0,12022272.0,809763.0,6.300000000000001
2013,49000,UT,Utah,1385908.0,1327560.0,58348.0,4.2
2013,50000,VT,Vermont,350175.0,334684.0,15491.0,4.4
2013,51000,VA,Virginia,4238377.0,4002057.0,236320.0,5.600000000000001
2013,53000,WA,Washington,3460772.0,3230947.0,229825.0,6.600000000000001
2013,54000,WV,West Virginia,799481.0,745849.0,53632.0,6.7
2013,55000,WI,Wisconsin,3077801.0,2871988.0,205813.0,6.7
2013,56000,WY,Wyoming,302201.0,287792.0,14409.0,4.800000000000001
2014,0,US,United States,155936159.0,146318952.0,9617207.0,6.2
2014,1000,AL,Alabama,2164715.0,2018705.0,146010.0,6.7
2014,2000,AK,Alaska,364281.0,339704.0,24577.0,6.7
2014,4000,AZ,Arizona,3118441.0,2906193.0,212248.0,6.800000000000001
2014,5000,AR,Arkansas,1327959.0,1249766.0,78193.0,5.9
2014,6000,CA,California,18676692.0,17264518.0,1412174.0,7.600000000000001
2014,8000,CO,Colorado,2800666.0,2661070.0,139596.0,5.0
2014,9000,CT,Connecticut,1889102.0,1764118.0,124984.0,6.600000000000001
2014,10000,DE,Delaware,452712.0,427400.0,25312.0,5.600000000000001
2014,12000,FL,Florida,9546407.0,8931440.0,614967.0,6.4
2014,13000,GA,Georgia,4745859.0,4407067.0,338792.0,7.100000000000001
2014,15000,HI,Hawaii,664014.0,635913.0,28101.0,4.2
2014,16000,ID,Idaho,776937.0,742805.0,34132.0,4.4
2014,17000,IL,Illinois,6516372.0,6049059.0,467313.0,7.2
2014,18000,IN,Indiana,3228524.0,3036685.0,191839.0,5.9
2014,19000,IA,Iowa,1698718.0,1626676.0,72042.0,4.2
2014,20000,KS,Kansas,1494203.0,1426892.0,67311.0,4.5
2014,21000,KY,Kentucky,2006518.0,1877551.0,128967.0,6.4
2014,22000,LA,Louisiana,2141519.0,2007668.0,133851.0,6.300000000000001
2014,23000,ME,Maine,698035.0,659008.0,39027.0,5.600000000000001
2014,24000,MD,Maryland,3125017.0,2945911.0,179106.0,5.7
2014,25000,MA,Massachusetts,3569557.0,3364853.0,204704.0,5.7
2014,26000,MI,Michigan,4759720.0,4416017.0,343703.0,7.2
2014,27000,MN,Minnesota,2979798.0,2852488.0,127310.0,4.3
2014,28000,MS,Mississippi,1243934.0,1149277.0,94657.0,7.600000000000001
2014,29000,MO,Missouri,3035599.0,2848571.0,187028.0,6.2
2014,30000,MT,Montana,512613.0,488738.0,23875.0,4.7
2014,31000,NE,Nebraska,1012727.0,979728.0,32999.0,3.3
2014,32000,NV,Nevada,1380084.0,1267424.0,112660.0,8.200000000000001
2014,33000,NH,New Hampshire,743756.0,711740.0,32016.0,4.3
2014,34000,NJ,New Jersey,4493894.0,4191318.0,302576.0,6.7
2014,35000,NM,New Mexico,931950.0,870570.0,61380.0,6.600000000000001
2014,36000,NY,New York,9523567.0,8925328.0,598239.0,6.300000000000001
2014,37000,NC,North Carolina,4698287.0,4410647.0,287640.0,6.100000000000001
2014,38000,ND,North Dakota,409503.0,398783.0,10720.0,2.6
2014,39000,OH,Ohio,5713176.0,5381787.0,331389.0,5.800000000000001
2014,40000,OK,Oklahoma,1797769.0,1719826.0,77943.0,4.3
2014,41000,OR,Oregon,1950128.0,1820202.0,129926.0,6.7
2014,42000,PA,Pennsylvania,6389059.0,6010075.0,378984.0,5.9
2014,44000,RI,Rhode Island,556635.0,513406.0,43229.0,7.800000000000001
2014,45000,SC,South Carolina,2222426.0,2082941.0,139485.0,6.300000000000001
2014,46000,SD,South Dakota,450769.0,435733.0,15036.0,3.3
2014,47000,TN,Tennessee,3043573.0,2842540.0,201033.0,6.600000000000001
2014,48000,TX,Texas,13006202.0,12333076.0,673126.0,5.2
2014,49000,UT,Utah,1415779.0,1364353.0,51426.0,3.6
2014,50000,VT,Vermont,348697.0,334742.0,13955.0,4.0
2014,51000,VA,Virginia,4258856.0,4040908.0,217948.0,5.100000000000001
2014,53000,WA,Washington,3495153.0,3287904.0,207249.0,5.9
2014,54000,WV,West Virginia,795733.0,743955.0,51778.0,6.5
2014,55000,WI,Wisconsin,3077981.0,2913764.0,164217.0,5.300000000000001
